META	SCAN_START_UTC	2026-07-16T19:34:16Z
OK	632	/Users/jleechan/.claude/projects/-Users-jleechan--openclaw
OK	24	/Users/jleechan/.claude/projects/-private-tmp-worldarchitect-ai-pr-4698-copilot-sub-pr-4671-another-one-
OK	131184	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-integrity38345
OK	600	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1917
OK	2700	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2949
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2723
OK	252	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2511
OK	660	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2982
OK	400	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-latency2342432-branch-explore-concept-rgqqkamc
OK	4	/Users/jleechan/.claude/projects/-private-tmp-wt-wc-130
OK	620	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2976
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2527
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2715
OK	4044	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechan-skillbench-jsb-2
OK	4164	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2378
OK	320	/Users/jleechan/.claude/projects/-Users-jleechan-project-worldaiclaw-worldai-claw-branch-explore-concept--1i71eig
OK	1576	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1921
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2940
OK	348	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2518
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2712
OK	2780	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1926
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2520
OK	6132	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2376
OK	2200	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2382
OK	3772	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3250
OK	2432	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-watchdog-20min
OK	1016	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1919
OK	44	/Users/jleechan/.claude/projects/-private-tmp-worldarchitect-ai-pr-4593-copilot-sub-pr-4562-yet-again-
OK	120	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2947
OK	104	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2913
OK	576	/Users/jleechan/.claude/projects/-Users-jleechan-project-worldaiclaw-worldai-claw-branch-explore-reuse-4kzhdl3d
OK	1992	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2779
OK	2456	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2574
OK	1548	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2746
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2580
OK	264	/Users/jleechan/.claude/projects/-Users-jleechan-projects-wt-mobile-idb-persist-branch-explore-risks-wa95-v8k
OK	124	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2914
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan--Downloads--chimera
OK	328	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-integrity38345-branch-explore-reuse-aqvz-yah
OK	712	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2587
OK	1456	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2741
OK	5092	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2573
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2748
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2922
OK	2868	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6384
OK	4676	/Users/jleechan/.claude/projects/-Users-jleechan-worldarchitect-ai
OK	104	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2783
OK	132	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1943
OK	452	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-latency2342432-branch-explore-concept-4jk9h8b9
OK	2772	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2777
OK	5360	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2545
OK	80	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2925
OK	572	/Users/jleechan/.claude/projects/-Users-jleechan-projects-workshop-worldfair
OK	1648	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2589
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2542
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2770
OK	52752	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-runner23423
OK	156	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3232
OK	104	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3000
OK	13896	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-ui-redesign
OK	242484	/Users/jleechan/.claude/projects/-Users-jleechan-project-worldaiclaw-worldai-claw
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree_skillsz
OK	116	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2784
OK	512	/Users/jleechan/.claude/projects/-Users-jleechan-projects-reference-cmux-branch-explore-concept-d3fjdxto
OK	11020	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6383
OK	444	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2383
OK	424	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2377
OK	3440	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2979
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan-wa-6292-fresh
OK	464	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-fs-clean-branch-explore-auth-iyscu1h7
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2521
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2713
OK	100	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2946
OK	1572	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1918
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2714
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2526
OK	892	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1920
OK	188	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2370
OK	12	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree_bugz
OK	1188	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3256
OK	432	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-latency2342432-branch-explore-concept-0ye3gw-t
OK	1216	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2384
OK	8202240	/Users/jleechan/Pictures/Photos Library.photoslibrary/resources
OK	392	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2941
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2519
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan-projects-other-bp-telemetry-apps
OK	10144	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2948
OK	1020	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1916
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2722
OK	68	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2510
OK	108	/Users/jleechan/.claude/projects/-private-tmp-sidekick-probe-tmux-probe-fixed-1783811651
OK	440	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2977
OK	980	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2379
OK	76	/Users/jleechan/.claude/projects/-Users-jleechan-llm-wiki-artifacts-ao-minimax-user-scope-20260711T165750-data-worktrees-roadmap-control-roadmap-control-1
OK	4796	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-integrity38345-branch-explore-risks-gwzg-pav
OK	12	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-level-not-registered
OK	728	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2983
OK	124	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-jleechanclaw-jleechanclaw-1
OK	792	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1911
OK	588	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2984
OK	6412	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2725
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2528
OK	284	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-daily-gcp-32423432
OK	2292	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2970
OK	88	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2924
OK	1280	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2588
OK	89788	/Users/jleechan/.claude/projects/-Users-jleechan-projects-reference-cmux
OK	44	/Users/jleechan/.claude/projects/-Users-jleechan--hermes-prod
OK	160	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3233
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2785
OK	16	/Users/jleechan/.claude/projects/-
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2771
OK	28	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2749
OK	1532	/Users/jleechan/.claude/projects/-private-tmp-worldarchitect-ai-sidekick-interactive-mode-review
OK	136	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2923
OK	7308	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2543
OK	88	/Users/jleechan/.claude/projects/-Users-jleechan-projects-other-mcp-mail
OK	172	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worldarchitect-ai-branch-explore-concept-p93u54ty
OK	220	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-dark-factory-df-114-daemon
OK	132	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1942
OK	2276	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2776
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2782
OK	6564	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2544
OK	5656	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6385
OK	216	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3006
OK	8	/Users/jleechan/.claude/projects/-private-tmp-worldarchitect-ai-pr-4665-fixpr-startup-preflight-only-
OK	120	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2915
OK	380	/Users/jleechan/.claude/projects/-Users-jleechan-project-worldaiclaw-worldai-claw-branch-explore-reuse-9-z88qgz
OK	108	/Users/jleechan/.claude/projects/-private-tmp-sidekick-probe-tmux-probe-1783811589
OK	3700	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2572
OK	4216	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-bulk-PRs
OK	2180	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2740
OK	13516	/Users/jleechan/.claude/projects/-private-tmp-ao-go-755-data-worktrees-jleechanclaw-755-jleechanclaw-755-2
OK	164	/Users/jleechan/.claude/projects/-private-tmp-worldarchitect-ai-sidekick-newdefaults-test
OK	460	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-fs-clean-branch-explore-concept-ozsaqhtd
OK	800	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2586
OK	140	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-dark-factory-df-106-daemon
OK	0	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worldarchitect-ai--claude-worktrees-agent-a518883e5581b30bb
OK	712	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2778
OK	124	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2912
OK	2900	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2581
OK	2168	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-ez-gh-actions-runner-dashboard-relocation-20260714
OK	4	/Users/jleechan/.claude/projects/-private-tmp-exportcommands-neutral-7Mi88Q
OK	620	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2747
OK	60	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worldai-claw
OK	379768	/Users/jleechan/.claude/projects/-Users-jleechan-projects-dark-factory
OK	38448	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-dice3854
OK	380	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1908
OK	4520	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2575
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2703
OK	1336	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2956
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2531
OK	912	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2969
OK	128	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2951
OK	6184	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2393
OK	4	/Users/jleechan/.claude/projects/-private-tmp-wt-wc-128
OK	156	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3246
OK	12	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree_bq_loggin
OK	64	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2536
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2704
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan--openclaw-prod
OK	376	/Users/jleechan/.claude/projects/-private-tmp-sidekick-skill-test-sidekick-team-mgmt-test
OK	400	/Users/jleechan/.claude/projects/-Users-jleechan-projects-wt-mobile-idb-persist-branch-explore-auth-pgpdx4oz
OK	780	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2993
OK	16	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree_level_not_registered
OK	84	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2967
OK	96	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2500
OK	24	/Users/jleechan/.claude/projects/-Users-jleechan-projects-dark-factory--claude-worktrees-agent-engine-split
OK	10788	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2732
OK	1008	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1906
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2958
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2538
OK	12956	/Users/jleechan/.claude/projects/-Users-jleechan-projects-other-claude-commands
OK	24	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3248
OK	1432	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2994
OK	12	/Users/jleechan/.claude/projects/-Users-jleechan-.claude-worktrees-jleechanclaw-harness-optimizer-764
OK	432	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-integrity38345-branch-explore-auth-lt-8bnt6
OK	16	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2735
OK	264	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2507
OK	60	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-dark-factory-df-88-daemon
OK	7984	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2553
OK	102856	/Users/jleechan/.claude/projects/-Users-jleechan-project-agento-agent-orchestrator
OK	488	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2761
OK	116	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2795
OK	616	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6392
OK	8	/Users/jleechan/.claude/projects/Users-jleechan-projects-worldarchitect.ai-.claude-worktrees-level-up-planning
OK	220	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2934
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2598
OK	112	/Users/jleechan/.claude/projects/-private-tmp-ao-proof-data-SihBaV-worktrees-ao-proof-20260711T171153-ao-proof-20260711T171153-1
OK	116	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2792
OK	25812	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-mobile-loading
OK	748	/Users/jleechan/.claude/projects/-Users-jleechan-Library-Application-Support-CodexBar-ClaudeProbe
OK	6196	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6395
OK	2328	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2766
OK	600	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-dark-factory-df-96-daemon
OK	3332	/Users/jleechan/.claude/projects/-Users-jleechan--claude
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-ai-universe-aun-3
OK	3280	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2554
OK	160	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2759
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2596
OK	80	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-dark-factory-df-111-daemon
OK	704	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2750
OK	620	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-integrity38345-branch-explore-risks-2tjrxbug
OK	3036	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2562
OK	128	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2905
OK	420	/Users/jleechan/.claude/projects/-Users-jleechan-projects-wa-heal-runners-flock
OK	724	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2565
OK	668	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2757
OK	476	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2333
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2591
OK	210040	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-rag
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-ai
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2902
OK	16	/Users/jleechan/.claude/projects/-private-tmp-worldarchitect-ai-pr-4723-restore-complete-4290-
OK	1652	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-integrity38345-branch-explore-concept-mvtowy35
OK	148	/Users/jleechan/.claude/projects/-private-tmp-ao-proof-data-y3XHw0-worktrees-wiki-proof-20260711T170401-wiki-proof-20260711T170401-1
OK	384	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-fs-clean-branch-explore-risks-ao4yzzsh
OK	2288	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2768
OK	116	/Users/jleechan/.claude/projects/-private-var-folders-j0-byd1z6px50v88lf679bgt0h00000gn-T-ao-inttest-minimax-wFTrdk
OK	1740	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2995
OK	416	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-integrity38345-branch-explore-risks-wjq7ryyk
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2539
OK	100	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2961
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3276
OK	16	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2734
OK	244	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2506
OK	16	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree_rag
OK	11580	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-fable-tokens
OK	2736	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2966
OK	44	/Users/jleechan/.claude/projects/-Users-jleechan-projects-dark-factory-branch-explore-concept-ye5bqa7p
OK	252	/Users/jleechan/.claude/projects/-Users-jleechan-project-worldaiclaw-worldai-claw-branch-explore-risks-4j40klcg
OK	1808	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2992
OK	16	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2733
OK	96	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2501
OK	5828	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-lw-readshim
OK	388	/Users/jleechan/.claude/projects/-private-tmp-persona-test-sidekick-claude-persona
OK	1488	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2959
OK	332	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1907
OK	16	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-mobile-revert-auth-branch-explore-concept-kvabq3iu
OK	304	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2508
OK	6092	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2950
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2705
OK	292	/Users/jleechan/.claude/projects/-private-tmp-ao-test-daemon-data-worktrees-finalcheck-real-auto-export-finalcheck-real-auto-export-1
OK	56	/Users/jleechan/.claude/projects/-private-tmp-mt-repo-claude-QcinpX
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2537
OK	176	/Users/jleechan/.claude/projects/-private-tmp-ao-proof-data-SihBaV-worktrees-wiki-proof-20260711T171153-wiki-proof-20260711T171153-1
OK	4504	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2395
OK	152	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3247
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2957
OK	1060	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1909
OK	120	/Users/jleechan/.claude/projects/-private-tmp-mt-repo-claude-bjFKg1
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2530
OK	300	/Users/jleechan/.claude/projects/-Users-jleechan-projects-dark-factory--claude-worktrees-agent-a714f836539403c47
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2702
OK	23112	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-cost-reviewer234sd
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2590
OK	252	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2756
OK	1332	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2968
OK	64	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2564
OK	40	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worldarchitect.ai
OK	128	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2903
OK	268	/Users/jleechan/.claude/projects/-Users-jleechan-projects-wt-mobile-idb-persist-branch-explore-concept-66dcbzfb
OK	1680	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2769
OK	1716	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2563
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2597
OK	384	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2751
OK	1120	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-integrity38345-branch-explore-auth-9dgr530u
OK	120	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2904
OK	12	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree_7224_temporal_clean
OK	5824	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2555
OK	3652	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2767
OK	116	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2793
OK	29460	/Users/jleechan/.claude/projects/-Users-jleechan-projects-other-disk-magician--claude-worktrees-fix-worktree-hygiene-perf
OK	3912	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6394
OK	536	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-delegated-auto-export-delegated-auto-export-1
OK	1904	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2932
OK	10276	/Users/jleechan/.claude/projects/-Users-jleechan-projects-wt-mobile-idb-persist
OK	684	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6393
OK	588	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2758
OK	116	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2794
